MHT_CET,JEE_Main,Branch,Category,Gender,Allocated_College
99.99,44.98,Mech,EWS,Male,COEP Pune
77.12,68.54,IT,EWS,Female,Orchid Solapur
85.49,99.99,Mech,SC,Male,DY Patil Akurdi
74.91,94.5,CS,OBC,Female,Local City College
88.35,82.39,CS,OPEN,Female,WIT Solapur
58.87,44.88,Civil,OPEN,Female,Not Allotted
76.81,74.0,IT,OBC,Female,Orchid Solapur
68.62,63.2,IT,SC,Female,Local City College
87.03,81.62,IT,OBC,Female,WIT Solapur
99.92,58.81,CS,SC,Female,COEP Pune
94.69,54.49,EnTC,OPEN,Male,VIT Pune
49.43,33.7,CS,SC,Male,Not Allotted
99.99,99.44,IT,OPEN,Female,COEP Pune
89.43,67.0,IT,OPEN,Male,DY Patil Akurdi
73.35,78.14,Civil,OPEN,Female,Local City College
87.36,74.96,IT,ST,Male,PCCOE Pune
87.64,53.65,CS,OPEN,Male,WIT Solapur
75.0,49.82,IT,SC,Female,Orchid Solapur
87.97,54.89,CS,OPEN,Female,WIT Solapur
75.89,60.54,CS,OPEN,Male,Orchid Solapur
78.93,82.33,CS,EWS,Female,Orchid Solapur
74.71,59.09,IT,OBC,Male,Local City College
63.51,99.99,CS,OPEN,Female,Local City College
87.19,95.54,IT,OPEN,Male,WIT Solapur
93.78,91.17,Civil,EWS,Male,VIT Pune
92.72,72.61,EnTC,OPEN,Male,PCCOE Pune
97.3,99.99,CS,OBC,Female,SPIT Mumbai
89.87,70.64,CS,OPEN,Male,DY Patil Akurdi
77.01,74.37,EnTC,OPEN,Female,Orchid Solapur
97.59,78.4,Mech,OPEN,Female,PICT Pune
64.64,89.04,CS,OBC,Female,Local City College
71.49,87.74,Mech,SC,Female,Orchid Solapur
70.54,65.5,IT,OPEN,Female,Local City College
99.99,64.34,IT,SC,Male,COEP Pune
99.14,87.8,Civil,ST,Female,COEP Pune
92.31,89.3,EnTC,EWS,Female,PCCOE Pune
99.99,67.13,Mech,OPEN,Male,COEP Pune
71.81,43.26,IT,OPEN,Male,Local City College
90.23,70.85,IT,ST,Female,Walchand Sangli
83.12,87.47,EnTC,OPEN,Female,Govt College Karad
97.7,99.99,CS,OPEN,Female,PICT Pune
83.27,51.04,IT,ST,Male,WIT Solapur
79.23,66.47,CS,OPEN,Female,Orchid Solapur
93.11,67.21,CS,OPEN,Female,VIT Pune
98.14,99.99,IT,OPEN,Male,PICT Pune
74.97,74.3,EnTC,SC,Male,Orchid Solapur
84.08,56.85,Civil,OPEN,Male,Govt College Karad
69.12,86.17,IT,ST,Female,Local City College
47.53,66.91,EnTC,OBC,Female,Not Allotted
88.01,50.51,CS,OBC,Female,WIT Solapur
94.13,57.14,Civil,OPEN,Male,VIT Pune
88.93,99.99,IT,OPEN,Male,WIT Solapur
55.76,82.68,EnTC,OBC,Female,Not Allotted
79.74,77.16,EnTC,OPEN,Male,Orchid Solapur
51.72,70.0,CS,EWS,Male,Not Allotted
99.99,80.84,IT,OPEN,Male,COEP Pune
68.71,80.6,Civil,OBC,Male,Local City College
99.99,80.84,CS,OPEN,Female,COEP Pune
99.19,77.3,EnTC,SC,Female,COEP Pune
71.49,92.38,Civil,OPEN,Male,Local City College
68.01,75.46,CS,OPEN,Male,Local City College
90.26,55.44,Mech,ST,Male,Walchand Sangli
72.34,62.75,Civil,OBC,Male,Local City College
86.54,35.42,EnTC,OBC,Male,WIT Solapur
77.76,99.99,CS,OBC,Female,Orchid Solapur
58.28,92.26,CS,SC,Male,Local City College
51.54,58.4,CS,OPEN,Female,Not Allotted
88.4,69.36,Mech,OPEN,Female,WIT Solapur
76.58,62.26,Mech,SC,Male,Sinhgad Pune
76.7,99.99,EnTC,OPEN,Female,Orchid Solapur
95.44,46.6,IT,SC,Male,COEP Pune
99.99,77.29,CS,OPEN,Male,COEP Pune
80.91,72.83,EnTC,OPEN,Male,Sinhgad Pune
79.89,91.54,EnTC,OPEN,Female,Orchid Solapur
92.5,72.92,Civil,OBC,Female,PCCOE Pune
64.65,39.84,EnTC,OBC,Female,Local City College
88.35,69.98,Mech,OPEN,Male,WIT Solapur
93.28,55.56,EnTC,OPEN,Female,VIT Pune
95.2,76.59,EnTC,EWS,Female,Walchand Sangli
55.95,99.99,IT,OPEN,Female,Not Allotted
73.58,40.21,Civil,SC,Male,Orchid Solapur
71.83,59.0,EnTC,EWS,Female,Local City College
86.5,63.95,IT,EWS,Male,WIT Solapur
92.21,67.37,CS,ST,Female,SPIT Mumbai
99.99,89.8,CS,OPEN,Female,COEP Pune
77.58,71.53,IT,EWS,Female,Orchid Solapur
77.54,83.32,CS,SC,Male,Govt College Karad
99.99,62.48,CS,SC,Male,COEP Pune
89.45,79.6,IT,OPEN,Female,DY Patil Akurdi
99.99,90.56,CS,EWS,Female,COEP Pune
89.33,60.35,Mech,SC,Male,VIT Pune
67.64,90.63,IT,SC,Male,Local City College
65.0,76.05,IT,OPEN,Female,Local City College
61.73,95.91,CS,OPEN,Female,Local City College
94.93,70.97,CS,EWS,Male,VIT Pune
99.99,82.62,IT,OBC,Female,COEP Pune
99.99,74.19,Mech,OPEN,Male,COEP Pune
97.65,73.08,EnTC,SC,Female,COEP Pune
99.99,80.18,CS,OPEN,Female,COEP Pune
76.3,85.74,EnTC,OPEN,Female,Orchid Solapur
67.65,50.01,CS,OPEN,Female,Local City College
97.75,99.99,Civil,OPEN,Male,PICT Pune
91.27,37.81,Civil,OPEN,Female,PCCOE Pune
86.61,61.3,IT,OPEN,Female,WIT Solapur
90.81,73.11,EnTC,OPEN,Female,DY Patil Akurdi
89.85,83.25,Mech,OBC,Female,DY Patil Akurdi
99.99,99.99,EnTC,EWS,Female,COEP Pune
99.99,37.83,EnTC,OBC,Female,COEP Pune
93.16,64.85,Civil,OPEN,Male,VIT Pune
97.69,32.46,IT,OPEN,Female,PICT Pune
92.71,75.63,EnTC,SC,Male,PICT Pune
78.08,80.43,Mech,EWS,Male,Orchid Solapur
96.35,99.99,EnTC,OPEN,Male,SPIT Mumbai
64.08,77.41,EnTC,OPEN,Male,Local City College
99.99,95.88,CS,OBC,Female,COEP Pune
67.08,86.68,IT,SC,Female,Local City College
89.29,66.3,CS,OPEN,Female,DY Patil Akurdi
72.32,46.82,IT,OBC,Male,Local City College
93.3,80.5,IT,SC,Female,PICT Pune
84.49,45.16,Civil,EWS,Male,Govt College Karad
61.08,99.99,EnTC,OPEN,Male,Local City College
91.31,71.76,EnTC,EWS,Female,PCCOE Pune
76.33,98.9,CS,OPEN,Male,Orchid Solapur
98.22,65.4,Mech,SC,Male,COEP Pune
85.02,80.38,EnTC,OBC,Male,WIT Solapur
90.93,79.19,EnTC,OPEN,Male,DY Patil Akurdi
70.64,74.1,CS,OBC,Female,Local City College
76.16,66.35,IT,OPEN,Male,Orchid Solapur
78.12,82.85,EnTC,OPEN,Male,Orchid Solapur
97.85,56.48,IT,OPEN,Male,PICT Pune
99.99,50.81,Civil,OBC,Female,COEP Pune
72.92,99.86,Mech,OPEN,Female,Local City College
99.99,89.54,Civil,EWS,Male,COEP Pune
52.45,76.32,EnTC,OPEN,Female,Not Allotted
67.09,99.99,Civil,OPEN,Female,Local City College
70.62,69.64,Mech,OPEN,Female,Local City College
64.71,99.99,CS,OBC,Female,Local City College
61.25,78.51,IT,OPEN,Male,Local City College
91.19,54.5,CS,OPEN,Male,PCCOE Pune
81.79,99.99,CS,OPEN,Female,Sinhgad Pune
90.69,94.81,CS,OPEN,Female,DY Patil Akurdi
95.36,72.58,CS,SC,Female,COEP Pune
88.98,89.54,EnTC,OBC,Female,WIT Solapur
94.87,66.93,IT,OPEN,Female,VIT Pune
83.96,91.58,CS,OPEN,Female,Govt College Karad
67.2,27.18,EnTC,ST,Female,Local City College
99.99,54.6,Mech,OPEN,Male,COEP Pune
76.16,94.59,Civil,EWS,Male,Orchid Solapur
70.97,70.01,EnTC,OPEN,Female,Local City College
82.33,79.15,IT,OPEN,Female,Govt College Karad
71.31,48.06,CS,SC,Male,Orchid Solapur
78.74,99.99,CS,ST,Male,Govt College Karad
90.16,98.81,CS,OPEN,Female,DY Patil Akurdi
90.23,70.99,IT,OPEN,Male,DY Patil Akurdi
71.53,66.91,Civil,OPEN,Male,Local City College
77.68,95.59,CS,EWS,Female,Orchid Solapur
99.99,99.99,CS,OBC,Male,COEP Pune
92.45,94.08,CS,OPEN,Female,PCCOE Pune
99.99,99.99,EnTC,OPEN,Male,COEP Pune
99.99,56.55,IT,OPEN,Female,COEP Pune
99.99,58.61,IT,OPEN,Male,COEP Pune
64.18,51.22,CS,OPEN,Male,Local City College
96.46,83.84,IT,OBC,Female,SPIT Mumbai
84.2,78.51,CS,OPEN,Male,Govt College Karad
76.74,71.96,IT,OPEN,Male,Orchid Solapur
87.52,91.19,CS,OBC,Female,WIT Solapur
99.18,99.65,EnTC,OPEN,Male,COEP Pune
92.51,44.49,IT,OPEN,Male,PCCOE Pune
71.82,63.06,EnTC,OPEN,Female,Local City College
96.14,91.4,IT,OPEN,Female,SPIT Mumbai
75.44,65.65,IT,SC,Female,Sinhgad Pune
88.25,59.04,CS,OBC,Female,WIT Solapur
80.45,95.37,IT,OPEN,Female,Sinhgad Pune
81.72,49.21,IT,OPEN,Female,Sinhgad Pune
96.49,68.97,IT,OPEN,Female,SPIT Mumbai
69.4,81.57,EnTC,OBC,Female,Local City College
99.99,63.52,Mech,OBC,Male,COEP Pune
57.68,90.66,EnTC,OPEN,Male,Not Allotted
76.03,63.62,CS,OPEN,Female,Orchid Solapur
90.55,99.99,EnTC,OPEN,Male,DY Patil Akurdi
93.76,72.49,CS,SC,Female,VJTI Mumbai
83.49,88.43,EnTC,ST,Male,WIT Solapur
84.14,89.92,IT,EWS,Male,Govt College Karad
91.16,62.45,CS,OPEN,Female,PCCOE Pune
81.53,33.93,Mech,SC,Male,WIT Solapur
99.99,82.22,EnTC,SC,Male,COEP Pune
97.59,76.45,IT,EWS,Male,PICT Pune
98.09,86.12,CS,OPEN,Female,PICT Pune
70.51,70.47,IT,SC,Male,Orchid Solapur
83.81,66.39,Civil,OPEN,Male,Govt College Karad
80.49,99.99,IT,OBC,Female,Sinhgad Pune
69.92,45.55,Civil,OPEN,Male,Local City College
90.4,89.68,CS,SC,Male,Walchand Sangli
76.94,63.51,IT,ST,Male,Sinhgad Pune
94.83,68.28,EnTC,OPEN,Male,VIT Pune
68.95,68.66,IT,OBC,Female,Local City College
99.99,58.93,CS,OPEN,Female,COEP Pune
71.56,86.42,IT,OPEN,Female,Local City College
88.29,99.99,EnTC,OPEN,Male,WIT Solapur
96.88,84.4,EnTC,OPEN,Female,SPIT Mumbai
76.44,77.07,EnTC,ST,Male,Sinhgad Pune
97.79,55.27,EnTC,OPEN,Male,PICT Pune
66.56,85.34,EnTC,OBC,Female,Local City College
99.99,99.99,CS,ST,Female,COEP Pune
85.21,67.39,IT,EWS,Female,WIT Solapur
76.05,67.48,EnTC,SC,Male,Sinhgad Pune
80.51,63.78,Civil,OPEN,Male,Sinhgad Pune
97.13,65.21,CS,SC,Male,COEP Pune
76.23,20.09,IT,OPEN,Male,Orchid Solapur
73.76,83.1,CS,EWS,Female,Local City College
81.68,58.09,CS,SC,Female,WIT Solapur
67.35,42.79,IT,SC,Male,Local City College
99.99,90.06,EnTC,OPEN,Male,COEP Pune
76.5,53.36,CS,OBC,Female,Orchid Solapur
97.47,68.23,EnTC,SC,Female,COEP Pune
88.14,99.99,Mech,ST,Male,VIT Pune
70.23,46.82,Civil,OPEN,Female,Local City College
84.91,44.35,CS,EWS,Male,Govt College Karad
96.76,80.39,IT,OPEN,Male,SPIT Mumbai
82.18,97.99,IT,OBC,Male,Govt College Karad
99.99,43.51,CS,OBC,Male,COEP Pune
99.99,83.15,IT,OPEN,Female,COEP Pune
98.78,86.62,EnTC,OPEN,Female,VJTI Mumbai
78.11,33.82,CS,SC,Male,Govt College Karad
68.8,90.97,Civil,OPEN,Male,Local City College
75.8,92.53,Mech,OPEN,Male,Orchid Solapur
87.94,68.76,EnTC,SC,Male,PCCOE Pune
93.19,99.99,EnTC,SC,Male,PICT Pune
52.43,97.73,IT,OBC,Female,Not Allotted
84.88,77.06,EnTC,OPEN,Male,Govt College Karad
87.37,65.97,IT,OPEN,Female,WIT Solapur
80.84,55.54,Mech,SC,Male,WIT Solapur
99.99,74.25,CS,OBC,Male,COEP Pune
91.33,86.4,CS,OBC,Male,PCCOE Pune
99.99,68.52,IT,SC,Male,COEP Pune
81.76,31.05,CS,OPEN,Female,Sinhgad Pune
99.06,99.99,IT,OPEN,Female,COEP Pune
99.99,78.8,IT,EWS,Female,COEP Pune
99.99,67.41,Mech,OBC,Male,COEP Pune
68.62,92.14,IT,OBC,Female,Local City College
81.19,99.99,IT,EWS,Male,Sinhgad Pune
79.82,18.96,CS,EWS,Male,Orchid Solapur
92.34,83.69,IT,OBC,Female,PCCOE Pune
95.3,46.47,IT,OPEN,Male,Walchand Sangli
72.42,84.98,EnTC,EWS,Male,Local City College
86.02,77.56,CS,OBC,Female,WIT Solapur
54.7,87.71,CS,OPEN,Female,Not Allotted
99.99,65.02,IT,OBC,Male,COEP Pune
77.31,37.54,IT,OPEN,Female,Orchid Solapur
85.84,65.99,IT,ST,Female,DY Patil Akurdi
80.36,83.14,EnTC,OPEN,Female,Sinhgad Pune
99.99,95.31,CS,SC,Male,COEP Pune
42.44,51.56,IT,SC,Male,Not Allotted
84.75,95.54,EnTC,SC,Female,DY Patil Akurdi
83.41,62.04,CS,SC,Male,WIT Solapur
78.2,82.25,EnTC,ST,Male,Govt College Karad
99.99,64.8,IT,OPEN,Female,COEP Pune
71.69,78.64,IT,OPEN,Female,Local City College
96.58,92.84,Mech,SC,Female,COEP Pune
90.34,50.46,CS,OPEN,Male,DY Patil Akurdi
99.99,61.4,Mech,OPEN,Male,COEP Pune
74.99,78.7,IT,OPEN,Male,Local City College
74.01,99.99,EnTC,OPEN,Male,Local City College
99.99,57.74,Mech,SC,Female,COEP Pune
91.38,99.99,Mech,SC,Female,SPIT Mumbai
61.83,99.99,EnTC,OPEN,Female,Local City College
76.91,73.05,EnTC,SC,Female,Sinhgad Pune
90.8,69.04,IT,OPEN,Female,DY Patil Akurdi
97.57,61.16,IT,SC,Male,COEP Pune
74.81,73.64,CS,OPEN,Female,Local City College
41.29,46.87,CS,SC,Male,Not Allotted
92.85,73.48,Mech,OPEN,Male,PCCOE Pune
66.7,99.99,CS,OPEN,Female,Local City College
54.74,62.78,CS,SC,Male,Not Allotted
42.52,70.19,EnTC,OPEN,Male,Not Allotted
97.21,40.98,CS,EWS,Female,SPIT Mumbai
86.93,82.48,CS,OBC,Male,WIT Solapur
81.62,80.29,IT,OPEN,Female,Sinhgad Pune
99.99,76.27,IT,OBC,Female,COEP Pune
94.56,70.66,EnTC,OPEN,Male,VIT Pune
99.99,69.14,IT,OBC,Male,COEP Pune
64.11,85.04,IT,EWS,Female,Local City College
84.48,74.42,EnTC,OPEN,Male,Govt College Karad
60.75,81.3,IT,SC,Female,Local City College
81.56,79.3,EnTC,OPEN,Female,Sinhgad Pune
81.27,97.47,Mech,OBC,Female,Sinhgad Pune
94.4,88.54,IT,OPEN,Female,VIT Pune
85.68,78.86,IT,OPEN,Female,WIT Solapur
94.35,99.99,CS,EWS,Female,VIT Pune
95.55,83.41,EnTC,OPEN,Male,Walchand Sangli
99.99,99.99,CS,OBC,Female,COEP Pune
80.27,87.14,IT,OBC,Male,Sinhgad Pune
70.88,38.16,Mech,OBC,Male,Local City College
88.69,99.99,IT,OBC,Male,WIT Solapur
72.97,77.7,CS,OBC,Female,Local City College
99.99,73.96,EnTC,OPEN,Female,COEP Pune
80.75,80.63,CS,EWS,Male,Sinhgad Pune
76.52,68.1,EnTC,SC,Female,Sinhgad Pune
77.93,79.54,EnTC,OPEN,Male,Orchid Solapur
95.78,63.16,CS,OPEN,Female,Walchand Sangli
82.63,99.99,Civil,SC,Female,WIT Solapur
75.37,72.73,CS,EWS,Female,Orchid Solapur
99.99,67.35,Civil,EWS,Male,COEP Pune
72.16,56.5,CS,ST,Male,Orchid Solapur
85.53,80.38,CS,OPEN,Male,WIT Solapur
94.78,78.74,CS,EWS,Female,VIT Pune
60.53,82.77,CS,ST,Female,Local City College
92.2,54.45,EnTC,OPEN,Male,PCCOE Pune
69.17,42.98,EnTC,OPEN,Male,Local City College
97.34,87.51,EnTC,OPEN,Male,SPIT Mumbai
70.56,99.99,CS,OBC,Female,Local City College
95.39,54.47,IT,OPEN,Male,Walchand Sangli
99.99,99.99,EnTC,OPEN,Female,COEP Pune
97.92,80.68,IT,OPEN,Female,PICT Pune
88.77,74.86,EnTC,OPEN,Male,WIT Solapur
81.53,67.05,EnTC,OPEN,Female,Sinhgad Pune
76.35,47.31,CS,SC,Female,Sinhgad Pune
99.99,94.75,EnTC,OPEN,Female,COEP Pune
74.51,59.49,EnTC,EWS,Female,Local City College
69.44,59.4,EnTC,ST,Male,Local City College
94.98,94.84,CS,EWS,Female,VIT Pune
73.06,37.34,CS,SC,Male,Orchid Solapur
70.75,44.53,IT,OPEN,Female,Local City College
63.35,74.64,CS,OPEN,Male,Local City College
77.76,80.87,CS,OPEN,Female,Orchid Solapur
83.76,84.69,Mech,EWS,Male,Govt College Karad
88.65,68.96,EnTC,OPEN,Female,WIT Solapur
99.27,99.99,IT,OBC,Male,COEP Pune
92.9,70.44,CS,SC,Male,PICT Pune
82.14,70.38,Civil,EWS,Male,Govt College Karad
82.03,59.06,CS,SC,Female,WIT Solapur
92.65,77.48,EnTC,OBC,Female,PCCOE Pune
99.99,87.3,Civil,OPEN,Male,COEP Pune
86.89,99.07,EnTC,OBC,Female,WIT Solapur
77.96,45.21,Civil,OPEN,Male,Orchid Solapur
70.11,70.08,EnTC,ST,Male,Orchid Solapur
63.32,83.93,CS,OBC,Female,Local City College
94.99,86.74,CS,OPEN,Female,VIT Pune
93.67,75.13,CS,EWS,Female,VIT Pune
93.66,85.85,CS,OPEN,Female,VIT Pune
83.07,58.82,EnTC,ST,Female,WIT Solapur
99.99,99.99,CS,ST,Female,COEP Pune
77.74,94.85,Mech,SC,Male,Govt College Karad
99.33,48.1,IT,OPEN,Male,COEP Pune
84.42,53.5,IT,OPEN,Male,Govt College Karad
75.87,54.06,Civil,ST,Female,Sinhgad Pune
93.89,88.56,CS,ST,Male,VJTI Mumbai
91.14,49.31,EnTC,OPEN,Female,PCCOE Pune
90.35,68.38,EnTC,OPEN,Female,DY Patil Akurdi
86.22,84.09,CS,OPEN,Female,WIT Solapur
84.43,73.68,IT,EWS,Male,Govt College Karad
99.99,80.18,IT,OPEN,Male,COEP Pune
99.99,53.68,EnTC,OPEN,Female,COEP Pune
95.84,86.9,EnTC,OBC,Male,Walchand Sangli
86.68,62.74,IT,OPEN,Female,WIT Solapur
99.99,68.51,EnTC,EWS,Female,COEP Pune
92.77,79.75,CS,OPEN,Male,PCCOE Pune
85.39,77.06,EnTC,OPEN,Female,WIT Solapur
80.45,75.48,Mech,OBC,Female,Sinhgad Pune
83.79,59.99,Mech,OPEN,Female,Govt College Karad
37.44,69.01,EnTC,OPEN,Female,Not Allotted
88.16,75.04,IT,OPEN,Male,WIT Solapur
77.67,47.5,Civil,OPEN,Male,Orchid Solapur
99.99,65.75,IT,ST,Female,COEP Pune
85.29,82.75,EnTC,OPEN,Female,WIT Solapur
67.17,49.45,CS,EWS,Female,Local City College
84.25,98.13,Civil,OBC,Male,Govt College Karad
69.31,99.99,EnTC,OPEN,Male,Local City College
92.1,50.1,EnTC,OPEN,Male,PCCOE Pune
89.36,99.99,CS,OBC,Male,DY Patil Akurdi
99.37,72.13,EnTC,OPEN,Male,COEP Pune
73.14,83.37,EnTC,OPEN,Female,Local City College
85.51,65.07,EnTC,OPEN,Male,WIT Solapur
64.52,93.46,CS,OBC,Male,Local City College
95.52,83.12,IT,OBC,Female,Walchand Sangli
92.78,58.72,CS,OPEN,Male,PCCOE Pune
92.44,51.7,IT,OBC,Female,PCCOE Pune
85.02,45.79,CS,SC,Female,DY Patil Akurdi
91.22,78.76,CS,OPEN,Male,PCCOE Pune
99.99,86.45,CS,ST,Male,COEP Pune
80.72,88.02,CS,OBC,Male,Sinhgad Pune
87.08,72.64,CS,EWS,Male,WIT Solapur
68.71,51.86,Civil,OPEN,Female,Local City College
71.98,61.36,IT,EWS,Female,Local City College
86.47,98.05,IT,OBC,Male,WIT Solapur
99.99,65.31,IT,OBC,Female,COEP Pune
81.16,77.87,EnTC,OBC,Female,Sinhgad Pune
81.46,53.49,Civil,OPEN,Female,Sinhgad Pune
78.9,81.73,CS,EWS,Male,Orchid Solapur
76.98,65.85,CS,OBC,Female,Orchid Solapur
89.42,95.93,Civil,OPEN,Female,DY Patil Akurdi
62.54,90.47,IT,OPEN,Female,Local City College
99.99,65.09,CS,OPEN,Male,COEP Pune
75.02,72.47,CS,OBC,Female,Orchid Solapur
95.83,63.98,CS,OBC,Female,Walchand Sangli
65.95,46.61,Civil,OPEN,Female,Local City College
95.03,57.85,CS,OPEN,Female,Walchand Sangli
95.08,78.96,Civil,OBC,Female,Walchand Sangli
90.76,81.51,Civil,OBC,Female,DY Patil Akurdi
70.08,77.97,IT,OPEN,Female,Local City College
88.74,68.97,CS,OPEN,Male,WIT Solapur
67.25,93.66,CS,OPEN,Male,Local City College
81.21,76.27,IT,EWS,Male,Sinhgad Pune
99.99,89.07,IT,SC,Male,COEP Pune
96.95,39.52,EnTC,EWS,Male,SPIT Mumbai
85.23,0.0,IT,OPEN,Male,WIT Solapur
70.38,80.68,Civil,ST,Female,Orchid Solapur
94.68,46.5,IT,OBC,Male,VIT Pune
85.29,70.75,EnTC,OPEN,Male,WIT Solapur
50.2,68.96,Mech,OPEN,Male,Not Allotted
96.74,99.99,CS,SC,Male,COEP Pune
84.64,83.0,CS,EWS,Female,Govt College Karad
99.99,78.32,CS,OPEN,Female,COEP Pune
68.57,91.74,CS,OPEN,Female,Local City College
37.35,82.37,IT,OBC,Female,Not Allotted
89.19,65.85,CS,EWS,Male,DY Patil Akurdi
89.37,96.43,IT,SC,Female,VIT Pune
59.64,52.8,Civil,OPEN,Male,Not Allotted
70.32,81.46,CS,OPEN,Female,Local City College
99.99,44.05,IT,OPEN,Male,COEP Pune
80.42,79.08,CS,ST,Male,WIT Solapur
95.96,78.86,CS,SC,Female,COEP Pune
75.24,99.99,IT,OBC,Female,Orchid Solapur
53.65,43.7,Civil,OPEN,Female,Not Allotted
82.45,62.98,IT,EWS,Female,Govt College Karad
81.02,91.45,CS,OBC,Female,Sinhgad Pune
79.0,81.71,IT,EWS,Female,Orchid Solapur
83.28,78.61,CS,OBC,Female,Govt College Karad
88.96,55.88,CS,SC,Male,VIT Pune
82.75,63.18,EnTC,SC,Female,WIT Solapur
66.04,99.9,CS,OPEN,Male,Local City College
92.29,73.97,IT,EWS,Male,PCCOE Pune
55.76,82.51,EnTC,OPEN,Female,Not Allotted
54.24,72.7,IT,SC,Male,Not Allotted
96.09,51.34,CS,EWS,Female,SPIT Mumbai
92.61,93.68,Civil,OPEN,Male,PCCOE Pune
84.14,85.06,IT,OBC,Female,Govt College Karad
64.07,99.99,EnTC,OBC,Female,Local City College
74.38,54.69,CS,SC,Female,Orchid Solapur
81.06,91.45,IT,ST,Female,WIT Solapur
61.06,48.77,IT,OBC,Female,Local City College
73.91,78.15,CS,SC,Male,Orchid Solapur
94.78,94.53,CS,OPEN,Female,VIT Pune
99.99,33.56,IT,OPEN,Female,COEP Pune
78.71,70.9,Mech,OPEN,Male,Orchid Solapur
96.35,63.74,EnTC,OBC,Female,SPIT Mumbai
56.29,60.96,CS,OPEN,Male,Not Allotted
94.89,82.7,IT,OBC,Female,VIT Pune
72.94,97.41,Mech,OPEN,Male,Local City College
89.61,72.33,EnTC,SC,Female,VIT Pune
81.28,79.11,CS,OPEN,Female,Sinhgad Pune
99.99,77.29,Mech,OBC,Male,COEP Pune
71.88,75.04,CS,OBC,Male,Local City College
94.41,53.21,IT,EWS,Male,VIT Pune
80.81,97.17,IT,SC,Male,WIT Solapur
82.63,80.9,Mech,SC,Male,WIT Solapur
82.24,82.9,Civil,EWS,Female,Govt College Karad
72.31,58.87,Civil,OBC,Female,Local City College
84.79,65.82,CS,OPEN,Male,Govt College Karad
84.06,71.48,Civil,ST,Male,DY Patil Akurdi
88.62,44.32,CS,SC,Male,VIT Pune
86.27,41.24,CS,OPEN,Female,WIT Solapur
96.97,62.99,IT,SC,Female,COEP Pune
98.85,85.45,IT,ST,Male,COEP Pune
69.24,61.94,EnTC,EWS,Female,Local City College
98.03,54.62,IT,EWS,Male,PICT Pune
67.2,58.71,Civil,OPEN,Female,Local City College
93.82,65.89,CS,OPEN,Male,VIT Pune
94.3,67.92,CS,OPEN,Male,VIT Pune
56.33,99.99,Civil,OPEN,Female,Not Allotted
86.39,96.09,CS,ST,Female,PCCOE Pune
77.97,95.5,EnTC,OPEN,Male,Orchid Solapur
73.62,98.37,EnTC,OBC,Male,Local City College
99.99,55.02,IT,OBC,Female,COEP Pune
75.19,50.55,EnTC,SC,Male,Sinhgad Pune
72.9,52.86,CS,OPEN,Male,Local City College
86.14,99.99,Mech,OPEN,Male,WIT Solapur
95.28,64.06,CS,OPEN,Male,Walchand Sangli
82.88,49.97,IT,OPEN,Male,Govt College Karad
99.99,66.38,CS,EWS,Male,COEP Pune
92.96,70.23,IT,SC,Female,PICT Pune
52.33,80.37,EnTC,OPEN,Female,Not Allotted
77.06,80.02,Civil,ST,Male,Govt College Karad
76.57,58.44,EnTC,OPEN,Male,Orchid Solapur
92.19,88.71,IT,SC,Female,SPIT Mumbai
45.63,62.22,Civil,OPEN,Male,Not Allotted
99.99,71.87,IT,SC,Female,COEP Pune
92.97,88.74,IT,OPEN,Female,PCCOE Pune
87.23,62.16,IT,OPEN,Male,WIT Solapur
99.99,63.61,IT,OPEN,Male,COEP Pune
99.99,86.83,Mech,OPEN,Male,COEP Pune
98.06,57.85,CS,SC,Female,COEP Pune
99.23,67.3,IT,OPEN,Female,COEP Pune
86.96,86.11,EnTC,OBC,Male,WIT Solapur
82.88,99.99,Civil,SC,Male,WIT Solapur
77.86,87.11,Mech,OBC,Male,Orchid Solapur
72.61,84.45,IT,SC,Female,Orchid Solapur
74.69,85.62,EnTC,OPEN,Male,Local City College
64.74,53.54,IT,OBC,Female,Local City College
83.86,77.31,IT,EWS,Male,Govt College Karad
59.73,74.4,Civil,OBC,Male,Not Allotted
87.86,81.43,Civil,OBC,Female,WIT Solapur
84.46,77.33,Mech,SC,Female,DY Patil Akurdi
87.2,82.59,CS,OPEN,Female,WIT Solapur
77.17,68.77,Mech,SC,Female,Govt College Karad
99.99,76.17,Civil,EWS,Female,COEP Pune
99.99,50.44,IT,OPEN,Female,COEP Pune
66.33,68.6,IT,ST,Male,Local City College
88.49,99.99,EnTC,OPEN,Female,WIT Solapur
75.88,81.38,IT,OPEN,Male,Orchid Solapur
69.78,74.58,Civil,ST,Male,Local City College
64.9,99.99,IT,SC,Male,Local City College
91.48,47.78,EnTC,ST,Female,SPIT Mumbai
74.78,52.81,EnTC,EWS,Female,Local City College
99.52,99.99,IT,OPEN,Male,COEP Pune
99.91,75.92,Mech,OBC,Male,COEP Pune
99.99,70.15,IT,OPEN,Male,COEP Pune
72.21,51.02,IT,OPEN,Female,Local City College
92.13,83.95,CS,OPEN,Male,PCCOE Pune
94.49,85.89,IT,SC,Female,COEP Pune
77.89,53.11,EnTC,OBC,Male,Orchid Solapur
73.42,72.19,Civil,SC,Female,Orchid Solapur
99.99,68.29,CS,SC,Female,COEP Pune
88.41,80.12,IT,OPEN,Male,WIT Solapur
94.54,52.61,CS,OBC,Female,VIT Pune
72.67,99.99,EnTC,OPEN,Male,Local City College
